config,policy,plx,branch,feh_true,gi,seed,p_rgb,feh_est,feh_lo,feh_hi,correct
mixture_p50,mixture,p50,RGB,-1.5,0.912,11,1.0,-1.86,-2.04,-1.68,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,12,1.0,-1.26,-1.44,-1.1,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,13,1.0,-1.26,-1.44,-1.1,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,14,1.0,-1.36,-1.54,-1.18,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,15,1.0,-1.3,-1.48,-1.12,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,16,1.0,-1.2,-1.36,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,17,1.0,-1.48,-1.66,-1.3,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,18,1.0,-2.02,-2.2,-1.84,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,19,1.0,-1.48,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,20,1.0,-1.52,-1.7,-1.34,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,21,1.0,-1.28,-1.44,-1.12,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,22,1.0,-1.34,-1.52,-1.18,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,23,1.0,-1.5,-1.68,-1.32,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,24,1.0,-1.76,-1.94,-1.58,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,25,1.0,-1.64,-1.82,-1.44,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,26,1.0,-1.6,-1.78,-1.4,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,27,1.0,-1.78,-1.96,-1.6,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,28,1.0,-1.24,-1.38,-1.1,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,29,1.0,-1.46,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,30,1.0,-1.26,-1.44,-1.1,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,31,1.0,-1.58,-1.76,-1.38,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,32,1.0,-1.4,-1.56,-1.24,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,33,1.0,-1.44,-1.62,-1.26,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,34,1.0,-1.16,-1.32,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,35,1.0,-1.66,-1.84,-1.48,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,36,1.0,-1.18,-1.34,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,37,1.0,-1.4,-1.62,-1.2,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,38,1.0,-1.68,-1.86,-1.5,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,39,1.0,-1.6,-1.78,-1.42,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,40,1.0,-1.3,-1.48,-1.14,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,41,1.0,-1.48,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,42,1.0,-1.36,-1.56,-1.18,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,43,1.0,-1.46,-1.62,-1.3,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,44,1.0,-1.46,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,45,1.0,-1.76,-1.94,-1.56,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,46,1.0,-1.32,-1.5,-1.14,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,47,1.0,-1.5,-1.68,-1.32,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,48,1.0,-1.7,-1.88,-1.54,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,49,1.0,-1.66,-1.84,-1.46,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,50,1.0,-1.46,-1.64,-1.26,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,51,1.0,-2.02,-2.2,-1.84,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,52,1.0,-1.54,-1.72,-1.34,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,53,1.0,-1.48,-1.66,-1.3,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,54,1.0,-1.38,-1.54,-1.2,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,55,1.0,-1.52,-1.72,-1.32,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,56,1.0,-1.58,-1.76,-1.38,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,57,1.0,-1.38,-1.56,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,58,1.0,-1.46,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,0.912,59,1.0,-1.46,-1.64,-1.3,1
mixture_p50,mixture,p50,MS,-1.5,0.912,0,0.9075,-1.7,-1.88,-1.5,0
mixture_p50,mixture,p50,MS,-1.5,0.912,1,0.6766,-1.28,-1.48,-1.1,0
mixture_p50,mixture,p50,MS,-1.5,0.912,2,0.0103,-1.42,-1.6,-1.22,1
mixture_p50,mixture,p50,MS,-1.5,0.912,3,0.1459,-1.6,-1.8,-1.4,1
mixture_p50,mixture,p50,MS,-1.5,0.912,4,0.1335,-1.22,-1.42,-1.06,1
mixture_p50,mixture,p50,MS,-1.5,0.912,5,0.1089,-1.42,-1.62,-1.22,1
mixture_p50,mixture,p50,MS,-1.5,0.912,6,0.1505,-1.42,-1.6,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,0.912,7,0.0565,-1.3,-1.5,-1.12,1
mixture_p50,mixture,p50,MS,-1.5,0.912,8,0.0021,-1.48,-1.66,-1.3,1
mixture_p50,mixture,p50,MS,-1.5,0.912,9,0.2521,-1.22,-1.4,-1.06,1
mixture_p50,mixture,p50,MS,-1.5,0.912,10,0.0039,-1.74,-1.9,-1.54,1
mixture_p50,mixture,p50,MS,-1.5,0.912,11,0.0057,-1.36,-1.56,-1.16,1
mixture_p50,mixture,p50,MS,-1.5,0.912,12,0.4405,-1.72,-1.92,-1.52,1
mixture_p50,mixture,p50,MS,-1.5,0.912,13,0.0277,-1.7,-1.88,-1.5,1
mixture_p50,mixture,p50,MS,-1.5,0.912,14,0.0278,-1.26,-1.46,-1.1,1
mixture_p50,mixture,p50,MS,-1.5,0.912,15,0.0242,-1.5,-1.68,-1.28,1
mixture_p50,mixture,p50,MS,-1.5,0.912,16,0.0372,-1.3,-1.5,-1.12,1
mixture_p50,mixture,p50,MS,-1.5,0.912,17,0.0071,-1.62,-1.8,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,0.912,18,0.1158,-1.86,-2.04,-1.68,1
mixture_p50,mixture,p50,MS,-1.5,0.912,19,0.0007,-1.5,-1.68,-1.28,1
mixture_p50,mixture,p50,MS,-1.5,0.912,20,0.0858,-1.44,-1.64,-1.22,1
mixture_p50,mixture,p50,MS,-1.5,0.912,21,0.124,-1.5,-1.68,-1.28,1
mixture_p50,mixture,p50,MS,-1.5,0.912,22,0.0121,-1.68,-1.84,-1.48,1
mixture_p50,mixture,p50,MS,-1.5,0.912,23,0.3319,-1.38,-1.58,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,0.912,24,0.001,-1.88,-2.06,-1.7,1
mixture_p50,mixture,p50,MS,-1.5,0.912,25,0.3127,-1.24,-1.42,-1.08,1
mixture_p50,mixture,p50,MS,-1.5,0.912,26,0.2798,-1.94,-2.12,-1.76,1
mixture_p50,mixture,p50,MS,-1.5,0.912,27,0.5382,-1.46,-1.66,-1.26,0
mixture_p50,mixture,p50,MS,-1.5,0.912,28,0.0152,-1.54,-1.72,-1.34,1
mixture_p50,mixture,p50,MS,-1.5,0.912,29,0.1501,-1.6,-1.78,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,0.912,30,0.0408,-1.14,-1.3,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,0.912,31,0.2849,-1.14,-1.3,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,0.912,32,0.3746,-1.26,-1.44,-1.1,1
mixture_p50,mixture,p50,MS,-1.5,0.912,33,0.4361,-1.44,-1.66,-1.24,1
mixture_p50,mixture,p50,MS,-1.5,0.912,34,0.0084,-1.36,-1.56,-1.16,1
mixture_p50,mixture,p50,MS,-1.5,0.912,35,0.0151,-1.42,-1.6,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,0.912,36,0.0226,-1.4,-1.6,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,0.912,37,0.0851,-1.18,-1.36,-1.06,1
mixture_p50,mixture,p50,MS,-1.5,0.912,38,0.0198,-1.24,-1.42,-1.08,1
mixture_p50,mixture,p50,MS,-1.5,0.912,39,0.0699,-1.36,-1.56,-1.16,1
mixture_p50,mixture,p50,MS,-1.5,0.912,40,0.0116,-1.9,-2.08,-1.74,1
mixture_p50,mixture,p50,MS,-1.5,0.912,41,0.1415,-1.56,-1.74,-1.34,1
mixture_p50,mixture,p50,MS,-1.5,0.912,42,0.6561,-1.24,-1.42,-1.08,0
mixture_p50,mixture,p50,MS,-1.5,0.912,43,0.5138,-1.86,-2.04,-1.68,0
mixture_p50,mixture,p50,MS,-1.5,0.912,44,0.2054,-1.16,-1.34,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,0.912,45,0.0224,-1.38,-1.58,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,0.912,46,0.0531,-1.14,-1.3,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,0.912,47,0.0061,-1.32,-1.52,-1.12,1
mixture_p50,mixture,p50,MS,-1.5,0.912,48,0.2792,-1.3,-1.5,-1.12,1
mixture_p50,mixture,p50,MS,-1.5,0.912,49,0.1337,-1.24,-1.42,-1.08,1
mixture_p50,mixture,p50,MS,-1.5,0.912,50,0.6129,-1.66,-1.86,-1.46,0
mixture_p50,mixture,p50,MS,-1.5,0.912,51,0.2235,-1.2,-1.4,-1.06,1
mixture_p50,mixture,p50,MS,-1.5,0.912,52,0.7571,-1.44,-1.64,-1.24,0
mixture_p50,mixture,p50,MS,-1.5,0.912,53,0.0244,-1.58,-1.78,-1.38,1
mixture_p50,mixture,p50,MS,-1.5,0.912,54,0.0832,-1.22,-1.4,-1.06,1
mixture_p50,mixture,p50,MS,-1.5,0.912,55,0.0557,-1.14,-1.32,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,0.912,56,0.0056,-1.38,-1.58,-1.18,1
mixture_p50,mixture,p50,MS,-1.5,0.912,57,0.0915,-1.14,-1.32,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,0.912,58,0.077,-1.5,-1.68,-1.3,1
mixture_p50,mixture,p50,MS,-1.5,0.912,59,0.29,-1.24,-1.46,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,0,1.0,-1.36,-1.56,-1.16,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,1,1.0,-1.52,-1.68,-1.34,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,2,1.0,-1.52,-1.68,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,3,1.0,-1.46,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,4,1.0,-1.66,-1.84,-1.48,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,5,1.0,-1.44,-1.64,-1.24,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,6,1.0,-1.68,-1.86,-1.5,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,7,1.0,-1.48,-1.68,-1.3,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,8,1.0,-1.68,-1.86,-1.48,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,9,1.0,-1.3,-1.5,-1.12,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,10,1.0,-1.3,-1.48,-1.14,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,11,1.0,-2.04,-2.2,-1.88,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,12,1.0,-1.56,-1.74,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,13,1.0,-1.4,-1.58,-1.24,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,14,1.0,-1.22,-1.38,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,15,1.0,-1.3,-1.48,-1.12,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,16,1.0,-1.22,-1.4,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,17,1.0,-1.36,-1.54,-1.18,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,18,1.0,-1.38,-1.54,-1.2,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,19,1.0,-1.74,-1.92,-1.56,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,20,1.0,-1.6,-1.78,-1.4,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,21,1.0,-1.46,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,22,1.0,-1.18,-1.36,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,23,1.0,-1.22,-1.38,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,24,1.0,-1.8,-1.98,-1.64,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,25,1.0,-1.8,-1.98,-1.62,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,26,1.0,-1.46,-1.66,-1.24,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,27,1.0,-1.9,-2.06,-1.72,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,28,1.0,-1.2,-1.38,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,29,1.0,-1.26,-1.44,-1.1,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,30,1.0,-1.1,-1.22,-1.02,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,31,1.0,-1.88,-2.06,-1.7,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,32,1.0,-1.7,-1.86,-1.5,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,33,1.0,-1.38,-1.56,-1.2,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,34,1.0,-1.78,-1.96,-1.6,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,35,1.0,-1.16,-1.32,-1.04,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,36,1.0,-1.6,-1.8,-1.42,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,37,1.0,-1.76,-1.92,-1.58,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,38,1.0,-1.52,-1.7,-1.34,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,39,1.0,-1.46,-1.66,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,40,1.0,-1.14,-1.28,-1.04,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,41,1.0,-1.56,-1.74,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,42,1.0,-1.18,-1.36,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,43,1.0,-1.42,-1.58,-1.24,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,44,1.0,-1.46,-1.64,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,45,1.0,-1.64,-1.82,-1.46,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,46,1.0,-1.68,-1.86,-1.5,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,47,1.0,-1.32,-1.52,-1.14,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,48,1.0,-1.72,-1.9,-1.52,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,49,1.0,-1.58,-1.76,-1.38,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,50,1.0,-1.14,-1.3,-1.04,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,51,1.0,-1.84,-2.02,-1.68,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,52,1.0,-1.76,-1.94,-1.56,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,53,1.0,-1.16,-1.32,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,54,1.0,-1.46,-1.66,-1.26,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,55,1.0,-1.54,-1.72,-1.38,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,56,1.0,-1.7,-1.86,-1.5,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,57,1.0,-1.48,-1.66,-1.3,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,58,1.0,-1.4,-1.58,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.021,59,1.0,-1.8,-1.98,-1.62,1
mixture_p50,mixture,p50,MS,-1.5,1.021,0,0.0903,-1.6,-1.76,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,1.021,1,0.0123,-1.7,-1.88,-1.54,1
mixture_p50,mixture,p50,MS,-1.5,1.021,2,0.8029,-1.4,-1.6,-1.2,0
mixture_p50,mixture,p50,MS,-1.5,1.021,3,0.0578,-1.24,-1.42,-1.1,1
mixture_p50,mixture,p50,MS,-1.5,1.021,4,0.1274,-1.36,-1.54,-1.18,1
mixture_p50,mixture,p50,MS,-1.5,1.021,5,0.2413,-1.38,-1.56,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,1.021,6,0.0149,-1.4,-1.58,-1.24,1
mixture_p50,mixture,p50,MS,-1.5,1.021,7,0.4432,-1.72,-1.92,-1.54,1
mixture_p50,mixture,p50,MS,-1.5,1.021,8,0.1869,-1.5,-1.68,-1.32,1
mixture_p50,mixture,p50,MS,-1.5,1.021,9,0.2409,-1.4,-1.58,-1.22,1
mixture_p50,mixture,p50,MS,-1.5,1.021,10,0.0031,-1.58,-1.76,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,1.021,11,0.0134,-1.3,-1.48,-1.14,1
mixture_p50,mixture,p50,MS,-1.5,1.021,12,0.2152,-1.6,-1.78,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,1.021,13,0.6351,-1.64,-1.84,-1.44,0
mixture_p50,mixture,p50,MS,-1.5,1.021,14,0.0035,-1.94,-2.12,-1.78,1
mixture_p50,mixture,p50,MS,-1.5,1.021,15,0.7878,-2.24,-2.4,-2.08,0
mixture_p50,mixture,p50,MS,-1.5,1.021,16,0.5555,-1.54,-1.72,-1.34,0
mixture_p50,mixture,p50,MS,-1.5,1.021,17,0.4065,-1.68,-1.86,-1.48,1
mixture_p50,mixture,p50,MS,-1.5,1.021,18,0.2626,-1.74,-1.92,-1.58,1
mixture_p50,mixture,p50,MS,-1.5,1.021,19,0.0553,-1.22,-1.4,-1.08,1
mixture_p50,mixture,p50,MS,-1.5,1.021,20,0.0131,-1.64,-1.8,-1.46,1
mixture_p50,mixture,p50,MS,-1.5,1.021,21,0.3261,-1.2,-1.38,-1.06,1
mixture_p50,mixture,p50,MS,-1.5,1.021,22,0.1836,-1.14,-1.3,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,1.021,23,0.0935,-1.24,-1.4,-1.08,1
mixture_p50,mixture,p50,MS,-1.5,1.021,24,0.7526,-1.24,-1.44,-1.08,0
mixture_p50,mixture,p50,MS,-1.5,1.021,25,0.0466,-1.6,-1.78,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,1.021,26,0.1967,-1.4,-1.58,-1.22,1
mixture_p50,mixture,p50,MS,-1.5,1.021,27,0.5138,-1.4,-1.6,-1.22,0
mixture_p50,mixture,p50,MS,-1.5,1.021,28,0.0143,-1.76,-1.94,-1.6,1
mixture_p50,mixture,p50,MS,-1.5,1.021,29,0.4155,-1.74,-1.92,-1.56,1
mixture_p50,mixture,p50,MS,-1.5,1.021,30,0.0465,-1.38,-1.54,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,1.021,31,0.0114,-1.6,-1.78,-1.42,1
mixture_p50,mixture,p50,MS,-1.5,1.021,32,0.1378,-1.3,-1.48,-1.12,1
mixture_p50,mixture,p50,MS,-1.5,1.021,33,0.58,-1.7,-1.88,-1.52,0
mixture_p50,mixture,p50,MS,-1.5,1.021,34,0.2891,-1.68,-1.86,-1.5,1
mixture_p50,mixture,p50,MS,-1.5,1.021,35,0.1879,-1.48,-1.64,-1.28,1
mixture_p50,mixture,p50,MS,-1.5,1.021,36,0.3127,-1.98,-2.16,-1.8,1
mixture_p50,mixture,p50,MS,-1.5,1.021,37,0.0763,-1.64,-1.82,-1.48,1
mixture_p50,mixture,p50,MS,-1.5,1.021,38,0.0033,-1.52,-1.7,-1.36,1
mixture_p50,mixture,p50,MS,-1.5,1.021,39,0.0002,-1.72,-1.88,-1.54,1
mixture_p50,mixture,p50,MS,-1.5,1.021,40,0.04,-1.54,-1.7,-1.38,1
mixture_p50,mixture,p50,MS,-1.5,1.021,41,0.2148,-1.8,-1.98,-1.62,1
mixture_p50,mixture,p50,MS,-1.5,1.021,42,0.0162,-1.32,-1.5,-1.14,1
mixture_p50,mixture,p50,MS,-1.5,1.021,43,0.0666,-1.52,-1.7,-1.34,1
mixture_p50,mixture,p50,MS,-1.5,1.021,44,0.0066,-1.16,-1.32,-1.04,1
mixture_p50,mixture,p50,MS,-1.5,1.021,45,0.6695,-1.8,-1.98,-1.62,0
mixture_p50,mixture,p50,MS,-1.5,1.021,46,0.1227,-1.42,-1.6,-1.24,1
mixture_p50,mixture,p50,MS,-1.5,1.021,47,0.02,-1.28,-1.46,-1.12,1
mixture_p50,mixture,p50,MS,-1.5,1.021,48,0.4595,-1.38,-1.56,-1.2,1
mixture_p50,mixture,p50,MS,-1.5,1.021,49,0.1767,-1.82,-2.0,-1.64,1
mixture_p50,mixture,p50,MS,-1.5,1.021,50,0.2015,-1.5,-1.68,-1.32,1
mixture_p50,mixture,p50,MS,-1.5,1.021,51,0.0172,-1.26,-1.44,-1.1,1
mixture_p50,mixture,p50,MS,-1.5,1.021,52,0.7076,-1.56,-1.76,-1.38,0
mixture_p50,mixture,p50,MS,-1.5,1.021,53,0.0053,-1.84,-2.02,-1.66,1
mixture_p50,mixture,p50,MS,-1.5,1.021,54,0.1797,-1.4,-1.58,-1.22,1
mixture_p50,mixture,p50,MS,-1.5,1.021,55,0.055,-1.48,-1.64,-1.3,1
mixture_p50,mixture,p50,MS,-1.5,1.021,56,0.0015,-1.78,-1.94,-1.6,1
mixture_p50,mixture,p50,MS,-1.5,1.021,57,0.1259,-1.46,-1.64,-1.28,1
mixture_p50,mixture,p50,MS,-1.5,1.021,58,0.0394,-1.32,-1.5,-1.14,1
mixture_p50,mixture,p50,MS,-1.5,1.021,59,0.1985,-1.6,-1.78,-1.42,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,0,1.0,-1.78,-1.96,-1.62,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,1,1.0,-1.4,-1.56,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,2,1.0,-1.48,-1.66,-1.3,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,3,1.0,-1.66,-1.84,-1.48,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,4,1.0,-1.54,-1.74,-1.32,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,5,1.0,-1.58,-1.76,-1.38,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,6,1.0,-1.66,-1.84,-1.48,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,7,1.0,-1.22,-1.4,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,8,1.0,-1.76,-1.94,-1.6,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,9,1.0,-1.72,-1.9,-1.54,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,10,1.0,-1.8,-1.96,-1.62,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,11,1.0,-1.44,-1.62,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,12,1.0,-1.8,-1.98,-1.64,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,13,1.0,-1.6,-1.78,-1.44,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,14,1.0,-1.62,-1.8,-1.42,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,15,1.0,-1.64,-1.8,-1.44,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,16,1.0,-1.22,-1.4,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,17,1.0,-1.56,-1.72,-1.4,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,18,1.0,-1.86,-2.04,-1.7,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,19,1.0,-1.56,-1.74,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,20,1.0,-1.18,-1.34,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,21,1.0,-1.78,-1.96,-1.6,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,22,1.0,-1.7,-1.86,-1.52,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,23,1.0,-1.46,-1.64,-1.28,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,24,1.0,-1.42,-1.6,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,25,1.0,-1.82,-1.98,-1.64,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,26,1.0,-1.6,-1.76,-1.42,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,27,1.0,-1.56,-1.74,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,28,1.0,-1.56,-1.74,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,29,1.0,-1.18,-1.34,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,30,1.0,-1.26,-1.44,-1.12,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,31,1.0,-1.4,-1.56,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,32,1.0,-1.14,-1.28,-1.04,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,33,1.0,-1.42,-1.6,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,34,1.0,-1.22,-1.4,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,35,1.0,-1.58,-1.76,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,36,1.0,-1.4,-1.58,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,37,1.0,-1.52,-1.7,-1.34,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,38,1.0,-1.4,-1.58,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,39,1.0,-1.52,-1.7,-1.36,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,40,1.0,-1.56,-1.74,-1.4,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,41,1.0,-1.56,-1.72,-1.38,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,42,1.0,-1.78,-1.96,-1.62,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,43,1.0,-1.54,-1.72,-1.34,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,44,1.0,-1.2,-1.36,-1.06,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,45,1.0,-1.64,-1.82,-1.46,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,46,1.0,-1.44,-1.62,-1.26,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,47,1.0,-1.22,-1.4,-1.08,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,48,1.0,-1.42,-1.6,-1.22,1
mixture_p50,mixture,p50,RGB,-1.5,1.13,49,1.0,-1.16,-1.32,-1.04,1
