config,policy,plx,branch,feh_true,gi,seed,p_rgb,feh_est,feh_lo,feh_hi,correct
mixture_none,mixture,none,MS,-2.0,1.56,29,0.0097,-1.44,-2.18,-1.12,1
mixture_none,mixture,none,MS,-2.0,1.56,30,0.0227,-1.34,-2.12,-1.1,1
mixture_none,mixture,none,MS,-2.0,1.56,31,0.0,-1.82,-2.16,-1.54,1
mixture_none,mixture,none,MS,-2.0,1.56,32,0.002,-1.64,-2.28,-1.18,1
mixture_none,mixture,none,MS,-2.0,1.56,33,0.0,-1.88,-2.24,-1.54,1
mixture_none,mixture,none,MS,-2.0,1.56,34,0.0,-1.94,-2.28,-1.62,1
mixture_none,mixture,none,MS,-2.0,1.56,35,0.0,-1.7,-2.06,-1.42,1
mixture_none,mixture,none,MS,-2.0,1.56,36,0.0002,-1.78,-2.3,-1.24,1
mixture_none,mixture,none,MS,-2.0,1.56,37,0.0014,-1.7,-2.28,-1.26,1
mixture_none,mixture,none,MS,-2.0,1.56,38,0.0009,-1.7,-2.26,-1.24,1
mixture_none,mixture,none,MS,-2.0,1.56,39,0.0,-1.82,-2.22,-1.48,1
mixture_none,mixture,none,MS,-2.0,1.56,40,0.004,-1.64,-2.3,-1.16,1
mixture_none,mixture,none,MS,-2.0,1.56,41,0.0002,-1.74,-2.24,-1.32,1
mixture_none,mixture,none,MS,-2.0,1.56,42,0.0597,-1.26,-2.1,-1.06,1
mixture_none,mixture,none,MS,-2.0,1.56,43,0.0,-1.78,-2.24,-1.34,1
mixture_none,mixture,none,MS,-2.0,1.56,44,0.0,-1.82,-2.18,-1.54,1
mixture_none,mixture,none,MS,-2.0,1.56,45,0.0,-1.76,-2.1,-1.48,1
mixture_none,mixture,none,MS,-2.0,1.56,46,0.0,-1.88,-2.26,-1.5,1
mixture_none,mixture,none,MS,-2.0,1.56,47,0.0009,-1.76,-2.26,-1.36,1
mixture_none,mixture,none,MS,-2.0,1.56,48,0.2271,-1.22,-2.08,-1.06,1
mixture_none,mixture,none,MS,-2.0,1.56,49,0.0,-1.68,-2.12,-1.32,1
mixture_none,mixture,none,MS,-2.0,1.56,50,0.0,-1.84,-2.22,-1.52,1
mixture_none,mixture,none,MS,-2.0,1.56,51,0.0,-1.86,-2.28,-1.48,1
mixture_none,mixture,none,MS,-2.0,1.56,52,0.0,-1.84,-2.24,-1.46,1
mixture_none,mixture,none,MS,-2.0,1.56,53,0.0,-1.8,-2.2,-1.46,1
mixture_none,mixture,none,MS,-2.0,1.56,54,0.0001,-1.9,-2.3,-1.48,1
mixture_none,mixture,none,MS,-2.0,1.56,55,0.0,-1.74,-2.18,-1.36,1
mixture_none,mixture,none,MS,-2.0,1.56,56,0.3641,-1.24,-2.1,-1.04,1
mixture_none,mixture,none,MS,-2.0,1.56,57,0.0549,-1.26,-2.12,-1.06,1
mixture_none,mixture,none,MS,-2.0,1.56,58,0.0003,-1.92,-2.32,-1.48,1
mixture_none,mixture,none,MS,-2.0,1.56,59,0.0015,-1.68,-2.16,-1.32,1
mixture_none,mixture,none,RGB,-1.5,0.585,0,0.1013,-1.54,-1.74,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.585,1,0.5446,-2.04,-2.3,-1.78,1
mixture_none,mixture,none,RGB,-1.5,0.585,2,0.5175,-2.02,-2.3,-1.78,1
mixture_none,mixture,none,RGB,-1.5,0.585,3,0.4774,-1.84,-2.12,-1.62,0
mixture_none,mixture,none,RGB,-1.5,0.585,4,0.1578,-1.46,-1.64,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.585,5,0.2794,-1.58,-1.78,-1.42,0
mixture_none,mixture,none,RGB,-1.5,0.585,6,0.2402,-1.62,-1.84,-1.46,0
mixture_none,mixture,none,RGB,-1.5,0.585,7,0.517,-1.7,-1.96,-1.52,1
mixture_none,mixture,none,RGB,-1.5,0.585,8,0.4294,-1.78,-2.04,-1.56,0
mixture_none,mixture,none,RGB,-1.5,0.585,9,0.491,-2.1,-2.34,-1.84,0
mixture_none,mixture,none,RGB,-1.5,0.585,10,0.3575,-1.64,-1.86,-1.48,0
mixture_none,mixture,none,RGB,-1.5,0.585,11,0.0374,-1.38,-1.6,-1.18,0
mixture_none,mixture,none,RGB,-1.5,0.585,12,0.4293,-1.86,-2.14,-1.62,0
mixture_none,mixture,none,RGB,-1.5,0.585,13,0.3349,-1.6,-1.82,-1.46,0
mixture_none,mixture,none,RGB,-1.5,0.585,14,0.4368,-1.92,-2.18,-1.66,0
mixture_none,mixture,none,RGB,-1.5,0.585,15,0.0775,-1.38,-1.58,-1.18,0
mixture_none,mixture,none,RGB,-1.5,0.585,16,0.3903,-1.72,-1.96,-1.52,0
mixture_none,mixture,none,RGB,-1.5,0.585,17,0.3464,-1.72,-1.96,-1.54,0
mixture_none,mixture,none,RGB,-1.5,0.585,18,0.4014,-1.86,-2.12,-1.62,0
mixture_none,mixture,none,RGB,-1.5,0.585,19,0.3982,-1.76,-2.02,-1.54,0
mixture_none,mixture,none,RGB,-1.5,0.585,20,0.1215,-1.48,-1.68,-1.28,0
mixture_none,mixture,none,RGB,-1.5,0.585,21,0.4579,-1.98,-2.26,-1.72,0
mixture_none,mixture,none,RGB,-1.5,0.585,22,0.4143,-1.76,-2.02,-1.54,0
mixture_none,mixture,none,RGB,-1.5,0.585,23,0.1985,-1.58,-1.78,-1.4,0
mixture_none,mixture,none,RGB,-1.5,0.585,24,0.544,-2.04,-2.3,-1.78,1
mixture_none,mixture,none,RGB,-1.5,0.585,25,0.11,-1.52,-1.72,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.585,26,0.3478,-1.68,-1.92,-1.5,0
mixture_none,mixture,none,RGB,-1.5,0.585,27,0.485,-1.9,-2.18,-1.66,0
mixture_none,mixture,none,RGB,-1.5,0.585,28,0.4778,-1.9,-2.16,-1.66,0
mixture_none,mixture,none,RGB,-1.5,0.585,29,0.732,-2.26,-2.44,-2.04,1
mixture_none,mixture,none,RGB,-1.5,0.585,30,0.3266,-1.58,-1.8,-1.42,0
mixture_none,mixture,none,RGB,-1.5,0.585,31,0.0364,-1.36,-1.56,-1.16,0
mixture_none,mixture,none,RGB,-1.5,0.585,32,0.5081,-1.88,-2.14,-1.64,1
mixture_none,mixture,none,RGB,-1.5,0.585,33,0.44,-1.8,-2.08,-1.58,0
mixture_none,mixture,none,RGB,-1.5,0.585,34,0.3909,-1.82,-2.1,-1.62,0
mixture_none,mixture,none,RGB,-1.5,0.585,35,0.3968,-1.72,-1.98,-1.54,0
mixture_none,mixture,none,RGB,-1.5,0.585,36,0.1415,-1.5,-1.68,-1.28,0
mixture_none,mixture,none,RGB,-1.5,0.585,37,0.3274,-1.66,-1.9,-1.48,0
mixture_none,mixture,none,RGB,-1.5,0.585,38,0.4551,-1.8,-2.06,-1.58,0
mixture_none,mixture,none,RGB,-1.5,0.585,39,0.2754,-1.66,-1.88,-1.5,0
mixture_none,mixture,none,RGB,-1.5,0.585,40,0.3,-1.58,-1.8,-1.44,0
mixture_none,mixture,none,RGB,-1.5,0.585,41,0.5081,-1.98,-2.24,-1.72,1
mixture_none,mixture,none,RGB,-1.5,0.585,42,0.4593,-1.88,-2.14,-1.64,0
mixture_none,mixture,none,RGB,-1.5,0.585,43,0.3973,-1.68,-1.92,-1.5,0
mixture_none,mixture,none,RGB,-1.5,0.585,44,0.4645,-1.78,-2.04,-1.56,0
mixture_none,mixture,none,RGB,-1.5,0.585,45,0.0709,-1.4,-1.6,-1.2,0
mixture_none,mixture,none,RGB,-1.5,0.585,46,0.2501,-1.54,-1.76,-1.4,0
mixture_none,mixture,none,RGB,-1.5,0.585,47,0.5151,-1.94,-2.22,-1.7,1
mixture_none,mixture,none,RGB,-1.5,0.585,48,0.2739,-1.5,-1.72,-1.36,0
mixture_none,mixture,none,RGB,-1.5,0.585,49,0.4983,-1.7,-1.94,-1.5,0
mixture_none,mixture,none,RGB,-1.5,0.585,50,0.4667,-1.9,-2.16,-1.66,0
mixture_none,mixture,none,RGB,-1.5,0.585,51,0.2437,-1.62,-1.82,-1.44,0
mixture_none,mixture,none,RGB,-1.5,0.585,52,0.4716,-1.92,-2.18,-1.66,0
mixture_none,mixture,none,RGB,-1.5,0.585,53,0.3417,-1.66,-1.88,-1.48,0
mixture_none,mixture,none,RGB,-1.5,0.585,54,0.5033,-1.78,-2.04,-1.56,1
mixture_none,mixture,none,RGB,-1.5,0.585,55,0.3399,-1.64,-1.86,-1.46,0
mixture_none,mixture,none,RGB,-1.5,0.585,56,0.2083,-1.48,-1.68,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.585,57,0.1516,-1.52,-1.72,-1.32,0
mixture_none,mixture,none,RGB,-1.5,0.585,58,0.5543,-1.96,-2.22,-1.72,1
mixture_none,mixture,none,RGB,-1.5,0.585,59,0.1432,-1.52,-1.7,-1.3,0
mixture_none,mixture,none,MS,-1.5,0.585,0,0.4619,-1.68,-1.94,-1.46,1
mixture_none,mixture,none,MS,-1.5,0.585,1,0.1595,-1.46,-1.66,-1.26,1
mixture_none,mixture,none,MS,-1.5,0.585,2,0.0325,-1.32,-1.54,-1.14,1
mixture_none,mixture,none,MS,-1.5,0.585,3,0.1833,-1.32,-1.5,-1.16,1
mixture_none,mixture,none,MS,-1.5,0.585,4,0.3435,-1.64,-1.88,-1.46,1
mixture_none,mixture,none,MS,-1.5,0.585,5,0.4153,-1.72,-1.98,-1.52,1
mixture_none,mixture,none,MS,-1.5,0.585,6,0.2768,-1.58,-1.8,-1.42,1
mixture_none,mixture,none,MS,-1.5,0.585,7,0.2895,-1.58,-1.8,-1.4,1
mixture_none,mixture,none,MS,-1.5,0.585,8,0.1994,-1.52,-1.72,-1.34,1
mixture_none,mixture,none,MS,-1.5,0.585,9,0.2188,-1.44,-1.64,-1.28,1
mixture_none,mixture,none,MS,-1.5,0.585,10,0.1961,-1.46,-1.66,-1.28,1
mixture_none,mixture,none,MS,-1.5,0.585,11,0.1951,-1.38,-1.58,-1.22,1
mixture_none,mixture,none,MS,-1.5,0.585,12,0.0108,-1.22,-1.42,-1.06,1
mixture_none,mixture,none,MS,-1.5,0.585,13,0.4916,-2.02,-2.3,-1.76,1
mixture_none,mixture,none,MS,-1.5,0.585,14,0.4742,-1.96,-2.24,-1.7,1
mixture_none,mixture,none,MS,-1.5,0.585,15,0.0002,-1.08,-1.2,-1.02,1
mixture_none,mixture,none,MS,-1.5,0.585,16,0.183,-1.44,-1.64,-1.26,1
mixture_none,mixture,none,MS,-1.5,0.585,17,0.2944,-1.62,-1.84,-1.44,1
mixture_none,mixture,none,MS,-1.5,0.585,18,0.0929,-1.42,-1.62,-1.2,1
mixture_none,mixture,none,MS,-1.5,0.585,19,0.3714,-1.54,-1.76,-1.38,1
mixture_none,mixture,none,MS,-1.5,0.585,20,0.3062,-1.6,-1.82,-1.44,1
mixture_none,mixture,none,MS,-1.5,0.585,21,0.3368,-1.6,-1.82,-1.44,1
mixture_none,mixture,none,MS,-1.5,0.585,22,0.4282,-1.58,-1.8,-1.4,1
mixture_none,mixture,none,MS,-1.5,0.585,23,0.0919,-1.4,-1.6,-1.2,1
mixture_none,mixture,none,MS,-1.5,0.585,24,0.3894,-1.66,-1.9,-1.46,1
mixture_none,mixture,none,MS,-1.5,0.585,25,0.3444,-1.62,-1.84,-1.46,1
mixture_none,mixture,none,MS,-1.5,0.585,26,0.3056,-1.6,-1.82,-1.44,1
mixture_none,mixture,none,MS,-1.5,0.585,27,0.3395,-1.68,-1.92,-1.46,1
mixture_none,mixture,none,MS,-1.5,0.585,28,0.3036,-1.5,-1.7,-1.34,1
mixture_none,mixture,none,MS,-1.5,0.585,29,0.2022,-1.38,-1.56,-1.2,1
mixture_none,mixture,none,MS,-1.5,0.585,30,0.237,-1.58,-1.78,-1.42,1
mixture_none,mixture,none,MS,-1.5,0.585,31,0.0964,-1.32,-1.5,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.585,32,0.0635,-1.3,-1.5,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.585,33,0.2726,-1.56,-1.76,-1.4,1
mixture_none,mixture,none,MS,-1.5,0.585,34,0.1038,-1.42,-1.6,-1.2,1
mixture_none,mixture,none,MS,-1.5,0.585,35,0.201,-1.52,-1.72,-1.34,1
mixture_none,mixture,none,MS,-1.5,0.585,36,0.072,-1.28,-1.46,-1.1,1
mixture_none,mixture,none,MS,-1.5,0.585,37,0.031,-1.24,-1.44,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.585,38,0.2723,-1.46,-1.66,-1.3,1
mixture_none,mixture,none,MS,-1.5,0.585,39,0.2906,-1.54,-1.74,-1.38,1
mixture_none,mixture,none,MS,-1.5,0.585,40,0.3152,-1.6,-1.82,-1.42,1
mixture_none,mixture,none,MS,-1.5,0.585,41,0.3689,-1.6,-1.82,-1.42,1
mixture_none,mixture,none,MS,-1.5,0.585,42,0.0249,-1.24,-1.44,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.585,43,0.402,-1.72,-1.96,-1.54,1
mixture_none,mixture,none,MS,-1.5,0.585,44,0.0846,-1.36,-1.56,-1.16,1
mixture_none,mixture,none,MS,-1.5,0.585,45,0.428,-1.84,-2.1,-1.6,1
mixture_none,mixture,none,MS,-1.5,0.585,46,0.0605,-1.28,-1.46,-1.1,1
mixture_none,mixture,none,MS,-1.5,0.585,47,0.0017,-1.12,-1.28,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.585,48,0.4426,-1.72,-1.96,-1.5,1
mixture_none,mixture,none,MS,-1.5,0.585,49,0.3368,-1.58,-1.82,-1.42,1
mixture_none,mixture,none,MS,-1.5,0.585,50,0.0952,-1.42,-1.6,-1.2,1
mixture_none,mixture,none,MS,-1.5,0.585,51,0.3147,-1.64,-1.88,-1.48,1
mixture_none,mixture,none,MS,-1.5,0.585,52,0.0067,-1.14,-1.3,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.585,53,0.2371,-1.48,-1.7,-1.34,1
mixture_none,mixture,none,MS,-1.5,0.585,54,0.3934,-1.58,-1.82,-1.4,1
mixture_none,mixture,none,MS,-1.5,0.585,55,0.4072,-1.76,-2.02,-1.54,1
mixture_none,mixture,none,MS,-1.5,0.585,56,0.0064,-1.18,-1.36,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.585,57,0.4146,-1.72,-1.98,-1.52,1
mixture_none,mixture,none,MS,-1.5,0.585,58,0.0654,-1.34,-1.54,-1.14,1
mixture_none,mixture,none,MS,-1.5,0.585,59,0.3617,-1.56,-1.78,-1.4,1
mixture_none,mixture,none,RGB,-1.5,0.694,0,0.4439,-1.52,-1.78,-1.28,0
mixture_none,mixture,none,RGB,-1.5,0.694,1,0.4306,-1.94,-2.2,-1.68,0
mixture_none,mixture,none,RGB,-1.5,0.694,2,0.4425,-1.56,-1.82,-1.32,0
mixture_none,mixture,none,RGB,-1.5,0.694,3,0.2315,-1.26,-1.42,-1.12,0
mixture_none,mixture,none,RGB,-1.5,0.694,4,0.4904,-1.38,-1.62,-1.18,0
mixture_none,mixture,none,RGB,-1.5,0.694,5,0.446,-1.86,-2.14,-1.6,0
mixture_none,mixture,none,RGB,-1.5,0.694,6,0.5064,-1.84,-2.1,-1.58,1
mixture_none,mixture,none,RGB,-1.5,0.694,7,0.4831,-1.52,-1.76,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.694,8,0.4627,-1.56,-1.82,-1.34,0
mixture_none,mixture,none,RGB,-1.5,0.694,9,0.3623,-1.4,-1.62,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.694,10,0.6267,-2.04,-2.28,-1.78,1
mixture_none,mixture,none,RGB,-1.5,0.694,11,0.4282,-1.42,-1.64,-1.24,0
mixture_none,mixture,none,RGB,-1.5,0.694,12,0.4842,-1.52,-1.78,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.694,13,0.4148,-1.78,-2.04,-1.52,0
mixture_none,mixture,none,RGB,-1.5,0.694,14,0.4685,-1.72,-1.98,-1.46,0
mixture_none,mixture,none,RGB,-1.5,0.694,15,0.4602,-1.86,-2.12,-1.6,0
mixture_none,mixture,none,RGB,-1.5,0.694,16,0.4318,-1.52,-1.76,-1.32,0
mixture_none,mixture,none,RGB,-1.5,0.694,17,0.5364,-2.14,-2.36,-1.88,1
mixture_none,mixture,none,RGB,-1.5,0.694,18,0.2282,-1.3,-1.48,-1.14,0
mixture_none,mixture,none,RGB,-1.5,0.694,19,0.4636,-1.62,-1.88,-1.38,0
mixture_none,mixture,none,RGB,-1.5,0.694,20,0.4824,-1.68,-1.94,-1.44,0
mixture_none,mixture,none,RGB,-1.5,0.694,21,0.4618,-1.84,-2.1,-1.58,0
mixture_none,mixture,none,RGB,-1.5,0.694,22,0.4782,-1.46,-1.7,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.694,23,0.4992,-2.04,-2.28,-1.76,0
mixture_none,mixture,none,RGB,-1.5,0.694,24,0.3751,-1.42,-1.64,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.694,25,0.4747,-1.74,-2.0,-1.48,0
mixture_none,mixture,none,RGB,-1.5,0.694,26,0.4841,-1.74,-2.0,-1.5,0
mixture_none,mixture,none,RGB,-1.5,0.694,27,0.5392,-1.66,-1.92,-1.44,1
mixture_none,mixture,none,RGB,-1.5,0.694,28,0.3606,-1.4,-1.64,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.694,29,0.2419,-1.24,-1.42,-1.1,0
mixture_none,mixture,none,RGB,-1.5,0.694,30,0.435,-1.42,-1.66,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.694,31,0.4324,-1.54,-1.8,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.694,32,0.5231,-1.78,-2.04,-1.52,1
mixture_none,mixture,none,RGB,-1.5,0.694,33,0.4833,-1.8,-2.06,-1.54,0
mixture_none,mixture,none,RGB,-1.5,0.694,34,0.4775,-1.88,-2.14,-1.62,0
mixture_none,mixture,none,RGB,-1.5,0.694,35,0.2947,-1.26,-1.46,-1.14,0
mixture_none,mixture,none,RGB,-1.5,0.694,36,0.4794,-1.58,-1.84,-1.36,0
mixture_none,mixture,none,RGB,-1.5,0.694,37,0.4504,-1.6,-1.86,-1.36,0
mixture_none,mixture,none,RGB,-1.5,0.694,38,0.4549,-1.9,-2.16,-1.64,0
mixture_none,mixture,none,RGB,-1.5,0.694,39,0.4499,-1.92,-2.18,-1.66,0
mixture_none,mixture,none,RGB,-1.5,0.694,40,0.4613,-1.48,-1.74,-1.28,0
mixture_none,mixture,none,RGB,-1.5,0.694,41,0.4111,-1.64,-1.9,-1.42,0
mixture_none,mixture,none,RGB,-1.5,0.694,42,0.5316,-1.5,-1.76,-1.28,1
mixture_none,mixture,none,RGB,-1.5,0.694,43,0.4356,-1.56,-1.8,-1.3,0
mixture_none,mixture,none,RGB,-1.5,0.694,44,0.4253,-2.04,-2.3,-1.78,0
mixture_none,mixture,none,RGB,-1.5,0.694,45,0.4158,-1.54,-1.78,-1.36,0
mixture_none,mixture,none,RGB,-1.5,0.694,46,0.4524,-1.58,-1.84,-1.34,0
mixture_none,mixture,none,RGB,-1.5,0.694,47,0.4759,-1.54,-1.8,-1.34,0
mixture_none,mixture,none,RGB,-1.5,0.694,48,0.4914,-1.66,-1.92,-1.42,0
mixture_none,mixture,none,RGB,-1.5,0.694,49,0.5066,-2.0,-2.26,-1.74,1
mixture_none,mixture,none,RGB,-1.5,0.694,50,0.4859,-1.76,-2.04,-1.52,0
mixture_none,mixture,none,RGB,-1.5,0.694,51,0.5134,-1.62,-1.88,-1.38,1
mixture_none,mixture,none,RGB,-1.5,0.694,52,0.5994,-2.14,-2.36,-1.9,1
mixture_none,mixture,none,RGB,-1.5,0.694,53,0.4945,-1.44,-1.68,-1.26,0
mixture_none,mixture,none,RGB,-1.5,0.694,54,0.6166,-2.16,-2.38,-1.9,1
mixture_none,mixture,none,RGB,-1.5,0.694,55,0.4763,-1.74,-2.0,-1.48,0
mixture_none,mixture,none,RGB,-1.5,0.694,56,0.4784,-1.82,-2.1,-1.58,0
mixture_none,mixture,none,RGB,-1.5,0.694,57,0.5896,-1.98,-2.24,-1.74,1
mixture_none,mixture,none,RGB,-1.5,0.694,58,0.4646,-1.6,-1.86,-1.36,0
mixture_none,mixture,none,RGB,-1.5,0.694,59,0.5033,-1.78,-2.04,-1.54,1
mixture_none,mixture,none,MS,-1.5,0.694,0,0.4374,-1.62,-1.88,-1.36,1
mixture_none,mixture,none,MS,-1.5,0.694,1,0.458,-1.88,-2.12,-1.62,1
mixture_none,mixture,none,MS,-1.5,0.694,2,0.5064,-1.68,-1.94,-1.44,0
mixture_none,mixture,none,MS,-1.5,0.694,3,0.4218,-1.46,-1.72,-1.22,1
mixture_none,mixture,none,MS,-1.5,0.694,4,0.4663,-1.44,-1.68,-1.22,1
mixture_none,mixture,none,MS,-1.5,0.694,5,0.2148,-1.12,-1.28,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.694,6,0.4442,-1.3,-1.54,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.694,7,0.4485,-1.32,-1.56,-1.16,1
mixture_none,mixture,none,MS,-1.5,0.694,8,0.4176,-1.7,-1.94,-1.44,1
mixture_none,mixture,none,MS,-1.5,0.694,9,0.4764,-1.64,-1.9,-1.4,1
mixture_none,mixture,none,MS,-1.5,0.694,10,0.4964,-1.52,-1.78,-1.3,1
mixture_none,mixture,none,MS,-1.5,0.694,11,0.4713,-1.36,-1.6,-1.16,1
mixture_none,mixture,none,MS,-1.5,0.694,12,0.4879,-1.5,-1.76,-1.28,1
mixture_none,mixture,none,MS,-1.5,0.694,13,0.3802,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.694,14,0.4888,-1.5,-1.74,-1.26,1
mixture_none,mixture,none,MS,-1.5,0.694,15,0.3966,-1.28,-1.52,-1.1,1
mixture_none,mixture,none,MS,-1.5,0.694,16,0.4838,-1.62,-1.88,-1.38,1
mixture_none,mixture,none,MS,-1.5,0.694,17,0.2142,-1.12,-1.26,-1.02,1
mixture_none,mixture,none,MS,-1.5,0.694,18,0.4417,-1.44,-1.7,-1.22,1
mixture_none,mixture,none,MS,-1.5,0.694,19,0.3938,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.694,20,0.4214,-1.26,-1.48,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.694,21,0.2873,-1.16,-1.36,-1.06,1
mixture_none,mixture,none,MS,-1.5,0.694,22,0.3828,-1.24,-1.46,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.694,23,0.4527,-1.34,-1.58,-1.16,1
mixture_none,mixture,none,MS,-1.5,0.694,24,0.4267,-1.52,-1.76,-1.28,1
mixture_none,mixture,none,MS,-1.5,0.694,25,0.3486,-1.18,-1.38,-1.06,1
mixture_none,mixture,none,MS,-1.5,0.694,26,0.5181,-1.6,-1.86,-1.36,0
mixture_none,mixture,none,MS,-1.5,0.694,27,0.4803,-1.44,-1.68,-1.22,1
mixture_none,mixture,none,MS,-1.5,0.694,28,0.4364,-1.42,-1.68,-1.2,1
mixture_none,mixture,none,MS,-1.5,0.694,29,0.2867,-1.18,-1.36,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.694,30,0.4595,-1.56,-1.82,-1.32,1
mixture_none,mixture,none,MS,-1.5,0.694,31,0.4598,-1.46,-1.72,-1.24,1
mixture_none,mixture,none,MS,-1.5,0.694,32,0.3262,-1.2,-1.4,-1.06,1
mixture_none,mixture,none,MS,-1.5,0.694,33,0.4278,-1.3,-1.54,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.694,34,0.4282,-1.3,-1.54,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.694,35,0.4944,-1.66,-1.9,-1.4,1
mixture_none,mixture,none,MS,-1.5,0.694,36,0.461,-1.38,-1.62,-1.18,1
mixture_none,mixture,none,MS,-1.5,0.694,37,0.4321,-1.36,-1.6,-1.14,1
mixture_none,mixture,none,MS,-1.5,0.694,38,0.3819,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.694,39,0.412,-1.26,-1.48,-1.1,1
mixture_none,mixture,none,MS,-1.5,0.694,40,0.486,-1.56,-1.82,-1.34,1
mixture_none,mixture,none,MS,-1.5,0.694,41,0.4036,-1.26,-1.48,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.694,42,0.4401,-1.28,-1.5,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.694,43,0.2006,-1.12,-1.26,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.694,44,0.4402,-1.48,-1.72,-1.24,1
mixture_none,mixture,none,MS,-1.5,0.694,45,0.4636,-1.58,-1.82,-1.32,1
mixture_none,mixture,none,MS,-1.5,0.694,46,0.4149,-1.56,-1.82,-1.32,1
mixture_none,mixture,none,MS,-1.5,0.694,47,0.4491,-1.48,-1.72,-1.24,1
mixture_none,mixture,none,MS,-1.5,0.694,48,0.2968,-1.18,-1.36,-1.08,1
mixture_none,mixture,none,MS,-1.5,0.694,49,0.3613,-1.28,-1.5,-1.1,1
mixture_none,mixture,none,MS,-1.5,0.694,50,0.4274,-1.44,-1.7,-1.22,1
mixture_none,mixture,none,MS,-1.5,0.694,51,0.4559,-1.34,-1.58,-1.16,1
mixture_none,mixture,none,MS,-1.5,0.694,52,0.4346,-1.72,-1.98,-1.46,1
mixture_none,mixture,none,MS,-1.5,0.694,53,0.3724,-1.32,-1.56,-1.12,1
mixture_none,mixture,none,MS,-1.5,0.694,54,0.3916,-1.26,-1.5,-1.1,1
mixture_none,mixture,none,MS,-1.5,0.694,55,0.4921,-1.46,-1.72,-1.24,1
mixture_none,mixture,none,MS,-1.5,0.694,56,0.2571,-1.14,-1.32,-1.04,1
mixture_none,mixture,none,MS,-1.5,0.694,57,0.3022,-1.16,-1.34,-1.06,1
mixture_none,mixture,none,MS,-1.5,0.694,58,0.1319,-1.12,-1.24,-1.02,1
mixture_none,mixture,none,MS,-1.5,0.694,59,0.3968,-1.24,-1.46,-1.08,1
mixture_none,mixture,none,RGB,-1.5,0.803,0,0.4118,-1.44,-1.68,-1.22,0
mixture_none,mixture,none,RGB,-1.5,0.803,1,0.4366,-1.48,-1.7,-1.24,0
mixture_none,mixture,none,RGB,-1.5,0.803,2,0.4922,-1.82,-2.04,-1.58,0
mixture_none,mixture,none,RGB,-1.5,0.803,3,0.4718,-1.34,-1.58,-1.14,0
mixture_none,mixture,none,RGB,-1.5,0.803,4,0.4512,-1.66,-1.9,-1.42,0
mixture_none,mixture,none,RGB,-1.5,0.803,5,0.4441,-1.78,-2.02,-1.54,0
mixture_none,mixture,none,RGB,-1.5,0.803,6,0.4628,-1.36,-1.6,-1.16,0
mixture_none,mixture,none,RGB,-1.5,0.803,7,0.4683,-1.62,-1.84,-1.38,0
mixture_none,mixture,none,RGB,-1.5,0.803,8,0.4715,-1.7,-1.94,-1.46,0
mixture_none,mixture,none,RGB,-1.5,0.803,9,0.4964,-1.74,-1.98,-1.52,0
mixture_none,mixture,none,RGB,-1.5,0.803,10,0.4868,-1.8,-2.04,-1.56,0
mixture_none,mixture,none,RGB,-1.5,0.803,11,0.4463,-1.7,-1.94,-1.46,0
mixture_none,mixture,none,RGB,-1.5,0.803,12,0.4781,-1.76,-2.0,-1.52,0
mixture_none,mixture,none,RGB,-1.5,0.803,13,0.5019,-1.6,-1.84,-1.38,1
mixture_none,mixture,none,RGB,-1.5,0.803,14,0.319,-1.18,-1.38,-1.04,0
mixture_none,mixture,none,RGB,-1.5,0.803,15,0.4286,-1.52,-1.78,-1.28,0
mixture_none,mixture,none,RGB,-1.5,0.803,16,0.3491,-1.22,-1.44,-1.06,0
