config,policy,plx,branch,feh_true,gi,seed,p_rgb,feh_est,feh_lo,feh_hi,correct
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,17,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,18,0.0,-2.42,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,19,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,20,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,21,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,22,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,23,0.0,-2.42,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,24,0.0,-2.34,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,25,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,26,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,27,0.0,-2.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,28,0.0,-2.04,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,29,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,30,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,31,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,32,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,33,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,34,0.0,-2.1,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,35,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,36,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,37,0.0,-1.88,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,38,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,39,0.0,-2.1,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,40,0.0,-2.08,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,41,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,42,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,43,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,44,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,45,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,46,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,47,0.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,48,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,49,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,50,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,51,0.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,52,0.0,-2.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,53,1.0,-2.48,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,54,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,55,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,56,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,57,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,58,0.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.195,59,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,0,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,1,1.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,2,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,3,1.0,-2.12,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,4,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,5,1.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,6,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,7,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,8,1.0,-2.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,9,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,10,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,11,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,12,1.0,-2.34,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,13,1.0,-2.42,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,14,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,15,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,16,1.0,-2.16,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,17,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,18,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,19,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,20,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,21,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,22,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,23,1.0,-2.22,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,24,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,25,1.0,-2.22,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,26,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,27,1.0,-2.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,28,1.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,29,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,30,1.0,-2.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,31,1.0,-2.42,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,32,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,33,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,34,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,35,1.0,-2.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,36,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,37,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,38,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,39,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,40,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,41,1.0,-2.32,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,42,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,43,1.0,-2.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,44,1.0,-2.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,45,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,46,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,47,1.0,-2.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,48,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,49,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,50,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,51,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,52,1.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,53,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,54,1.0,-2.42,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,55,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,56,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,57,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,58,1.0,-2.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.278,59,1.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,0,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,1,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,2,0.0,-1.8,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,3,0.0,-2.32,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,4,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,5,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,6,0.0,-2.32,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,7,0.0,-1.72,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,8,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,9,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,10,0.0,-2.24,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,11,0.0,-2.26,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,12,0.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,13,0.0,-2.36,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,14,0.0,-2.12,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,15,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,16,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,17,0.0,-2.26,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,18,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,19,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,20,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,21,0.0,-2.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,22,0.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,23,0.0,-1.94,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,24,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,25,0.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,26,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,27,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,28,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,29,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,30,0.0,-1.92,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,31,0.0,-2.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,32,0.0,-2.16,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,33,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,34,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,35,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,36,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,37,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,38,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,39,0.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,40,0.0,-2.26,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,41,0.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,42,0.0,-2.26,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,43,0.0,-2.26,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,44,0.0,-2.16,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,45,0.0,-2.1,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,46,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,47,0.0,-2.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,48,0.0,-2.14,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,49,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,50,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,51,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,52,0.0,-2.28,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,53,0.0,-2.04,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,54,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,55,0.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,56,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,57,0.0,-1.9,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,58,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.278,59,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,0,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,1,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,2,1.0,-2.3,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,3,1.0,-2.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,4,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,5,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,6,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,7,1.0,-2.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,8,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,9,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,10,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,11,1.0,-2.28,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,12,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,13,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,14,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,15,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,16,1.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,17,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,18,1.0,-2.36,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,19,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,20,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,21,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,22,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,23,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,24,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,25,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,26,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,27,1.0,-2.14,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,28,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,29,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,30,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,31,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,32,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,33,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,34,1.0,-2.22,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,35,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,36,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,37,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,38,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,39,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,40,1.0,-2.18,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,41,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,42,1.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,43,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,44,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,45,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,46,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,47,1.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,48,1.0,-2.14,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,49,1.0,-2.24,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,50,1.0,-2.12,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,51,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,52,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,53,1.0,-2.48,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,54,1.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,55,1.0,-2.44,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,56,1.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,57,1.0,-2.14,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,58,1.0,-2.16,nan,nan,1
magic-hard_p50,magic-hard,p50,RGB,-2.5,1.36,59,1.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,0,0.0,-1.86,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,1,0.0,-2.12,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,2,0.0,-2.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,3,0.0,-1.76,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,4,0.0,-2.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,5,0.0,-1.96,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,6,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,7,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,8,0.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,9,0.0,-2.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,10,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,11,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,12,0.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,13,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,14,0.0,-1.84,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,15,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,16,0.0,-2.2,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,17,0.0,-2.42,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,18,0.0,-2.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,19,0.0,-2.38,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,20,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,21,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,22,0.0,-1.72,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,23,0.0,-2.16,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,24,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,25,0.0,-1.8,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,26,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,27,0.0,-2.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,28,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,29,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,30,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,31,0.0,-1.76,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,32,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,33,0.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,34,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,35,0.0,-2.46,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,36,0.0,-2.4,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,37,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,38,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,39,0.0,-1.84,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,40,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,41,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,42,0.0,-2.18,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,43,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,44,0.0,-2.06,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,45,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,46,0.0,-1.94,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,47,0.0,-2.06,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,48,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,49,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,50,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,51,0.0,-2.02,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,52,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,53,0.0,-2.24,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,54,0.0,-2.0,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,55,1.0,-2.5,nan,nan,0
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,56,0.0,-2.5,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,57,0.0,-2.34,nan,nan,1
magic-hard_p50,magic-hard,p50,MS,-2.5,1.36,58,0.0,-2.5,nan,nan,1
